name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Karachi,Pakistan",2024-01-31,28,20,23.3,28.6,20,23.3,18.1,74.6,0.6,100,20.83,rain,0,0,33.8,23.4,239.5,1014.1,48.7,5.2,193.4,16.8,7,10,2024-01-31T07:15:16,2024-01-31T18:15:46,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-01,29.8,18,23.4,28.3,18,23.2,14.4,62,0,0,0,,0,0,23.8,22.3,243.6,1014.7,33,4,211.7,18.2,8,10,2024-02-01T07:14:51,2024-02-01T18:16:29,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-02,27,18,22.7,27.6,18,22.8,13.4,56.3,0.1,100,4.17,rain,0,0,23.8,18.4,133.2,1016.4,84,4.4,160.4,13.8,6,10,2024-02-02T07:14:25,2024-02-02T18:17:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-03,25.2,17,20.9,25.2,17,20.9,12,57.9,6.3,100,20.83,rain,0,0,39.6,31.3,109.3,1016.2,83.8,4.1,164.9,14.4,6,30,2024-02-03T07:13:57,2024-02-03T18:17:55,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-04,21.9,16,18.9,21.9,16,18.9,16.7,87.3,0.2,100,4.17,rain,0,0,36.4,18.4,79.7,1016.3,89.7,3.8,170.3,14.7,6,30,2024-02-04T07:13:28,2024-02-04T18:18:37,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-02-05,24,17,20,24,17,20,14.8,72.7,0,0,0,,0,0,26.3,14.8,87.7,1017.4,65.6,3.9,195.7,16.9,7,10,2024-02-05T07:12:58,2024-02-05T18:19:19,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-06,25,17,20.7,25,17,20.7,14.8,70.6,0,0,0,rain,0,0,19.8,16.6,93,1017.5,59.4,3.8,182.6,15.7,7,10,2024-02-06T07:12:26,2024-02-06T18:20:00,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-07,24.2,19,20.7,24.2,19,20.7,11.5,58.2,0,0,0,,0,0,32.8,20.5,51.1,1020.1,72.3,4.5,204.4,17.8,8,10,2024-02-07T07:11:53,2024-02-07T18:20:41,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-08,25.4,16.6,20.6,25.4,16.6,20.6,5.5,39.9,0,0,0,,0,0,36.7,24.1,52.3,1021.4,37.9,6,210.4,18,8,10,2024-02-08T07:11:19,2024-02-08T18:21:22,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-02-09,27,12,19.9,26.4,12,19.8,7.1,48.1,0,0,0,,0,0,33.5,22.3,281.1,1018.5,2.1,4.8,226.2,19.5,8,10,2024-02-09T07:10:44,2024-02-09T18:22:02,0.98,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-10,28,15,21.5,26.6,15,21.2,7.6,50.5,0,0,0,,0,0,19.4,18.4,40.4,1019.4,4.5,5.1,220.5,18.9,8,10,2024-02-10T07:10:08,2024-02-10T18:22:42,0,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-11,28,15,21.3,26.6,15,21.1,2.9,33,0,0,0,,0,0,37.1,16.9,16.7,1020.2,18.9,5.5,230.4,19.9,8,10,2024-02-11T07:09:30,2024-02-11T18:23:21,0.05,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-12,28,15,21.9,26.6,15,21.6,4.7,35.9,0,0,0,,0,0,28.1,20.4,352.5,1019,57.5,4.9,219,18.9,8,10,2024-02-12T07:08:51,2024-02-12T18:24:00,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-13,25,17,20.8,25,17,20.8,5.9,40.2,0,0,0,,0,0,20.9,11.2,74.8,1019.2,64.8,4.7,116.3,10,5,10,2024-02-13T07:08:12,2024-02-13T18:24:39,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-14,28,15,21.5,26.8,15,21.3,7.7,43.4,0,0,0,,0,0,19.1,16.6,293.4,1019.5,14.6,4.4,230.7,19.9,8,10,2024-02-14T07:07:31,2024-02-14T18:25:17,0.15,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-15,30,13,21.4,28.1,13,21,8.4,51.9,0,0,0,,0,0,19.4,13.3,61.7,1018.9,0,4.3,236.4,20.4,8,10,2024-02-15T07:06:49,2024-02-15T18:25:55,0.18,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-16,31,13,22,29,13,21.4,3.5,39.3,0,0,0,,0,0,21.2,20.5,53.7,1018.3,27.2,4.9,240.1,20.8,8,10,2024-02-16T07:06:06,2024-02-16T18:26:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-17,31.2,14,22.5,29.3,14,21.9,4.1,35.4,0,0,0,,0,0,31.3,25.9,257.7,1014.9,34.6,4.9,240.2,20.7,8,10,2024-02-17T07:05:22,2024-02-17T18:27:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-18,28,19,23.3,28,19,23.3,16,64.7,0,0,0,,0,0,51.1,38.9,242.4,1010.8,41.7,5.6,231.5,20,8,10,2024-02-18T07:04:37,2024-02-18T18:27:45,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-19,28,23,24.9,29.2,23,25.2,19.7,74,0.1,100,4.17,rain,0,0,56.5,33.5,246.3,1009.7,62.1,5.2,216.5,18.5,8,10,2024-02-19T07:03:51,2024-02-19T18:28:21,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-20,29.2,20,24.3,28.6,20,24.2,16.3,65.2,0,0,0,,0,0,39.6,27.7,239.3,1011.7,43.2,5.4,235.4,20.3,8,10,2024-02-20T07:03:04,2024-02-20T18:28:56,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-21,29,20.4,24.3,28.2,20.4,24.2,15.2,59,0,0,0,,0,0,37.4,31.7,252.3,1011.6,20.5,5.4,239.1,20.7,8,10,2024-02-21T07:02:16,2024-02-21T18:29:31,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-22,29.4,18,23.8,27.7,18,23.4,5.1,41.9,0,0,0,,0,0,33.5,18.4,330.6,1014.3,12.5,5.4,252.3,21.8,9,10,2024-02-22T07:01:28,2024-02-22T18:30:06,0.42,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-23,28.4,14,21.6,26.9,14,21.3,3.8,34.8,0,0,0,,0,0,29.9,24.5,250.2,1015.9,0,5.1,251.9,21.8,9,10,2024-02-23T07:00:38,2024-02-23T18:30:40,0.46,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-24,30,14,21.7,28.1,14,21.2,5.9,41.7,0,0,0,,0,0,25.9,22.3,357.9,1015,0.1,5.1,251.1,21.7,9,10,2024-02-24T06:59:48,2024-02-24T18:31:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-25,28.2,15,22.2,26.7,15,21.9,0.5,30.2,0,0,0,,0,0,41.8,24.1,69,1015.3,42.8,5.9,196.7,17,7,10,2024-02-25T06:58:57,2024-02-25T18:31:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-02-26,29,19.4,23.6,27.4,19.4,23.3,1.7,24.9,0.3,100,12.5,rain,0,0,54.4,43.1,56.4,1014.4,60.8,5.8,230.8,19.8,9,10,2024-02-26T06:58:05,2024-02-26T18:32:19,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-27,26,17,20.9,26,17,20.9,6.6,40.2,0,0,0,,0,0,62.6,40.7,40.7,1016.9,43.8,5.2,244.8,21.1,9,10,2024-02-27T06:57:13,2024-02-27T18:32:52,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-02-28,29,18,23,27.5,18,22.7,6.6,36.3,0,0,0,,0,0,44.3,25.9,51.6,1015.9,0.6,5.6,248.7,21.5,9,10,2024-02-28T06:56:19,2024-02-28T18:33:24,0.63,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-02-29,31.4,16,24.7,29.4,16,24,7.1,35.1,0,0,0,,0,0,25.6,18.4,157.3,1012.6,21.1,5.1,246.9,21.3,9,10,2024-02-29T06:55:25,2024-02-29T18:33:55,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-01,24,18,21.1,24,18,21.1,13.6,64.6,5.6,100,20.83,rain,0,0,48.6,22.3,60.6,1011.7,87.2,3.9,199.5,17.1,7,10,2024-03-01T06:54:31,2024-03-01T18:34:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-02,21.2,15,18.1,21.2,15,18.1,3.8,43.9,0,0,0,,0,0,48.6,37.1,297.5,1012.2,14.8,5.4,268.1,23.1,9,10,2024-03-02T06:53:35,2024-03-02T18:34:58,0.73,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-03,23.4,13,17.7,23.4,13,17.7,-3,24.4,0,0,0,,0,0,38.5,25.9,308.8,1014.6,2.2,5.9,273,23.7,9,10,2024-03-03T06:52:40,2024-03-03T18:35:28,0.75,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-04,25.2,10,18.3,25.2,9.6,18.3,2.1,41.4,0,0,0,,0,0,27,13,88.8,1016.6,0,6.4,272.7,23.6,9,10,2024-03-04T06:51:43,2024-03-04T18:35:58,0.8,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-05,25.4,15,20.4,25.4,15,20.4,-0.8,26.1,0,0,0,,0,0,41.8,27.7,49.8,1017.9,26.8,5.3,254.9,22,8,10,2024-03-05T06:50:46,2024-03-05T18:36:28,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-06,27.4,13,20.9,26.3,13,20.8,5,37.9,0.2,100,8.33,rain,0,0,37.8,22.3,256.3,1016.2,9.2,5.5,248.1,21.5,9,10,2024-03-06T06:49:49,2024-03-06T18:36:58,0.86,Rain,Clear conditions throughout the day with afternoon rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-07,29,16,22.8,27.4,16,22.6,10.7,50.2,0,0,0,,0,0,32.4,16.6,183.2,1015,2.4,5.2,264.3,22.7,9,10,2024-03-07T06:48:51,2024-03-07T18:37:27,0.9,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-08,29.2,17,22.9,27.6,17,22.6,7.3,41,0,0,0,,0,0,30.2,22.3,18.4,1016.3,2.6,6.2,266.9,23.1,9,10,2024-03-08T06:47:52,2024-03-08T18:37:56,0.93,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-03-09,30.2,17,23.8,28.3,17,23.2,5.1,33.3,0,0,0,,0,0,34.2,20.5,48.7,1016.2,53.7,6.2,246.1,21.5,9,10,2024-03-09T06:46:54,2024-03-09T18:38:24,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-10,28.6,19.8,23.9,27.3,19.8,23.6,8.4,39.4,0.5,100,12.5,rain,0,0,36.4,25.9,305.7,1015.7,45.4,5.4,159.5,13.7,6,10,2024-03-10T06:45:54,2024-03-10T18:38:53,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-11,30.6,18,24.2,30.6,18,24.2,14.1,54.8,0,0,0,,0,0,37.8,22.3,260.7,1016.5,1.8,5.5,263.8,22.7,9,10,2024-03-11T06:44:55,2024-03-11T18:39:21,0.03,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-12,30.4,20,24.8,30.2,20,24.7,17.4,66.7,0,0,0,,0,0,44.3,22.3,255.6,1016.1,18.3,5.1,264.5,22.9,9,10,2024-03-12T06:43:55,2024-03-12T18:39:49,0.06,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-13,31.2,22,25.9,29.2,22,25.3,10.9,47.3,0,0,0,,0,0,40.3,27.7,285.3,1014,11.2,4.7,277,24,9,10,2024-03-13T06:42:54,2024-03-13T18:40:16,0.1,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-14,31,17,24.9,28.9,17,24.3,3.1,27.6,0,0,0,,0,0,32,27.7,349.2,1014.9,0,5,284.5,24.6,10,10,2024-03-14T06:41:54,2024-03-14T18:40:44,0.13,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-15,32.6,18,25.5,30.3,18,24.7,2.3,24,0,0,0,,0,0,34.6,22.3,341.3,1014.8,0,9.5,283,24.4,10,10,2024-03-15T06:40:53,2024-03-15T18:41:11,0.16,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-03-16,33,17,25.9,30.7,17,25,4.5,28.4,0,0,0,,0,0,32.8,22.3,64.8,1014.3,12.4,6.1,282.7,24.4,10,10,2024-03-16T06:39:52,2024-03-16T18:41:38,0.2,Clear,Clear conditions throughout the day.,clear-day,"41780099999,remote,OPKC"
"Karachi,Pakistan",2024-03-17,35,17,26.9,32.3,17,25.8,3,23.6,0,0,0,,0,0,33.1,19.4,296.4,1014.2,4.5,6.4,281.9,24.4,9,10,2024-03-17T06:38:51,2024-03-17T18:42:04,0.25,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-03-18,35.8,19,27.1,33.1,19,26.2,6.9,31.3,0,0,0,,0,0,34.2,22.3,273.4,1013.8,50.6,5,274.6,23.7,9,10,2024-03-18T06:37:49,2024-03-18T18:42:31,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-19,36,19,27.5,33.4,19,26.8,12.1,43.1,0,0,0,,0,0,38.9,29.5,264.4,1013.1,47,5.6,258.1,22.4,9,10,2024-03-19T06:36:48,2024-03-19T18:42:57,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-20,34.4,20,26.9,32.4,20,26.3,12.9,46.3,0,0,0,,0,0,36.4,14.8,204.7,1013.2,88.1,5,260.7,22.5,9,10,2024-03-20T06:35:46,2024-03-20T18:43:24,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-21,35,24,28.4,33.4,24,27.7,12,39,0,0,0,,0,0,47.5,29.5,266.3,1011,41.5,5.6,271.2,23.4,10,10,2024-03-21T06:34:44,2024-03-21T18:43:50,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-22,33,24,27.4,34.5,24,27.8,18.1,58.7,0,0,0,,0,0,42.8,25.2,255.4,1008.5,6.5,7.6,279.2,24.1,9,10,2024-03-22T06:33:42,2024-03-22T18:44:16,0.4,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-03-23,31,25,27.2,32.9,25,27.9,20.3,67.1,0,0,0,,0,0,42.5,22.9,250.8,1009.3,66.2,5.6,238.4,20.6,8,15,2024-03-23T06:32:40,2024-03-23T18:44:42,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-24,32,24,27.5,34.1,24,28.4,20.8,68.5,0,0,0,,0,0,43.2,25.9,244.8,1009.8,53,6.1,275.6,23.9,9,15,2024-03-24T06:31:38,2024-03-24T18:45:08,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-25,34,24,28.2,36.4,24,28.9,19.6,62.9,0,0,0,,0,0,43.9,25.6,240.6,1012.1,24.4,4.6,271.5,23.3,9,10,2024-03-25T06:30:36,2024-03-25T18:45:34,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-26,36,24.9,29.7,35.9,24.9,30,17.9,53.7,0,0,0,,0,0,44.3,25.9,265.7,1011.2,51.8,6.6,272.6,23.5,9,15,2024-03-26T06:29:34,2024-03-26T18:45:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-03-27,33,25,27.7,36.3,25,28.8,21,68.2,0,0,0,,0,0,46.1,24,252.6,1012.5,56.3,5.6,264.6,22.8,9,15,2024-03-27T06:28:32,2024-03-27T18:46:25,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-03-28,35,24,28.2,33,24,27.6,15,51,0,0,0,,0,0,42.8,24.1,256.6,1011.8,53.8,5.4,283.6,24.5,9,10,2024-03-28T06:27:31,2024-03-28T18:46:51,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,OPKC
"Karachi,Pakistan",2024-03-29,30,23,26.3,29.6,23,26.2,16.7,57.4,0,0,0,,0,0,44.3,33.5,253,1011.3,8.1,6.8,289.7,24.9,9,10,2024-03-29T06:26:29,2024-03-29T18:47:16,0.64,Clear,Clear conditions throughout the day.,clear-day,OPKC
"Karachi,Pakistan",2024-03-30,30,23,26.1,30.3,23,26.1,17.1,59.6,0,0,0,,0,0,47.9,31.7,246.8,1012.3,3.3,5.9,291.9,25.3,10,10,2024-03-30T06:25:27,2024-03-30T18:47:42,0.67,Clear,Clear conditions throughout the day.,clear-day,OPKC
"Karachi,Pakistan",2024-03-31,34,22,28,31.7,22,27,8.5,37.7,0,0,0,,0,0,38.2,22.3,263,1013.8,64.8,5.2,292.3,25.1,10,10,2024-03-31T06:24:26,2024-03-31T18:48:08,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,OPKC
"Karachi,Pakistan",2024-04-01,34,24,28.2,32.1,24,27.5,10.8,36.3,0,0,0,,0,0,36.4,27.7,259.2,1011,71.8,5.2,283.7,24.5,10,10,2024-04-01T06:23:25,2024-04-01T18:48:33,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-02,31,25,27.1,32.3,25,27.5,18.8,61.5,0,0,0,,0,0,47.2,29.5,251.5,1008.4,32.7,5.7,291.1,25.1,10,10,2024-04-02T06:22:24,2024-04-02T18:48:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-03,32,25,27.4,34.1,25,28.2,20.4,67,0,0,0,,0,0,36.7,27.7,246.4,1008.8,59.8,5.1,253.6,22,8,10,2024-04-03T06:21:23,2024-04-03T18:49:25,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-04,34,23,27.3,33.7,23,27.4,18.8,63.6,0,0,0,,0,0,41.4,27.7,251.9,1010.1,59.6,4.9,276.4,23.9,10,10,2024-04-04T06:20:23,2024-04-04T18:49:51,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-05,33,26,28.2,33,26,28.1,16.5,50.7,0,0,0,,0,0,45,59.4,250.6,1010.1,44.5,5.6,297,25.5,10,10,2024-04-05T06:19:22,2024-04-05T18:50:16,0.88,Partially cloudy,Partly cloudy throughout the day.,wind,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-06,33,24,28.2,33.4,24,28.1,15.7,48.4,0,0,0,,0,0,43.9,27.7,252.4,1009.4,5.1,5.8,298.4,25.7,10,15,2024-04-06T06:18:23,2024-04-06T18:50:42,0.91,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-07,36,23,28.4,36.2,23,28.6,18.1,56.2,0,0,0,,0,0,39.6,24.1,248.5,1008.8,0,5.6,302.1,26.1,10,15,2024-04-07T06:17:23,2024-04-07T18:51:08,0.95,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-08,38,22.6,28.9,36.9,22.6,28.9,17.7,56.9,0,0,0,,0,0,41.4,22.3,246,1009.4,0,5.1,309.1,26.7,10,15,2024-04-08T06:16:24,2024-04-08T18:51:34,0,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-09,37.8,24,30.1,35.8,24,29.4,13.7,43.7,0,0,0,,0,0,43.9,24.1,252.8,1009,14.5,5.6,309.3,26.8,10,10,2024-04-09T06:15:25,2024-04-09T18:52:01,0.02,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-10,34.4,24,28.2,36.8,24,28.8,19.1,59.3,0,0,0,,0,0,37.8,25.9,244.1,1008.9,60.1,5.6,277.1,24,9,5,2024-04-10T06:14:27,2024-04-10T18:52:27,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-11,32.2,24,27.4,33.7,24,28.2,20.1,66.2,0,0,0,,0,0,33.1,18.4,239.1,1009.3,32.9,5.9,296,25.7,10,10,2024-04-11T06:13:29,2024-04-11T18:52:53,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-12,33.2,24,27.9,34.7,24,28.8,20,64.6,0,0,0,,0,0,39.2,22.3,238,1008.2,44.7,5,289.8,25.2,10,60,2024-04-12T06:12:31,2024-04-12T18:53:20,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-13,32,26,28.5,35.2,26,30.8,22.3,70.2,0,0,0,,0,0,46.8,22.9,260.8,1008.4,70.5,5.6,210.9,18.2,8,60,2024-04-13T06:11:34,2024-04-13T18:53:46,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-14,27,21.2,24.7,28.1,21.2,24.8,19.2,72.2,3.9,100,37.5,rain,0,0,29.2,22.3,30.4,1012.4,91.4,4.6,93.2,8,4,60,2024-04-14T06:10:38,2024-04-14T18:54:13,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-15,30,23,26.1,30.8,23,26.6,19.2,66.9,0.1,100,4.17,rain,0,0,36.4,22.3,271.7,1013.2,79.4,5.6,208,17.9,8,10,2024-04-15T06:09:42,2024-04-15T18:54:40,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-16,36,24.4,29,37.1,24.4,29.8,20.3,63.6,0,0,0,,0,0,38.2,13,286.2,1011.8,84.4,6.6,253,21.8,9,30,2024-04-16T06:08:47,2024-04-16T18:55:07,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC,remote"
"Karachi,Pakistan",2024-04-17,35.2,26,30,34.7,26,30.3,17.6,50.6,0,0,0,,0,0,35.6,14.8,258.4,1009.5,86.6,5.1,264.8,23,9,10,2024-04-17T06:07:52,2024-04-17T18:55:34,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-18,31,26.4,28.1,36.4,26.4,30.9,21.9,69.7,4.8,100,54.17,rain,0,0,47.9,34.9,235.9,1008.2,78.2,5.2,197.2,17.2,8,30,2024-04-18T06:06:58,2024-04-18T18:56:02,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-19,31,25,27.5,32.2,25,28,19.1,61.3,0,0,0,,0,0,51.5,33.5,249.7,1006.7,46,5.6,300.7,26.1,10,30,2024-04-19T06:06:05,2024-04-19T18:56:29,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-20,34.4,25,28.3,33.2,25,28.5,18.3,58,0,0,0,,0,0,42.8,29.5,254.8,1007.1,59.7,5.5,292.5,25.2,9,30,2024-04-20T06:05:12,2024-04-20T18:56:57,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-21,32.4,25,28.2,34.5,25,29,20,62.7,0,0,0,,0,0,46.4,31.7,248,1007.7,37.9,6.1,294.4,25.5,9,30,2024-04-21T06:04:20,2024-04-21T18:57:25,0.41,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-22,34.4,25,29,35.5,25,29.9,19.6,59,0,0,0,,0,0,50.8,27.7,255,1008.5,21.1,5.2,305.4,26.4,10,60,2024-04-22T06:03:28,2024-04-22T18:57:53,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"41780099999,OPKC"
"Karachi,Pakistan",2024-04-23,34.4,25,28.5,37.1,25,29.8,20.9,65.3,0,0,0,,0,0,44.6,27.7,255.7,1007.3,7,5.9,309.8,26.7,10,30,2024-04-23T06:02:38,2024-04-23T18:58:21,0.48,Clear,Clear conditions throughout the day.,clear-day,"41780099999,OPKC"
